"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.67018002367161e-103,0.436875189793044,0.834,0.695,3.20507546542581e-99,"C8orf33"
7.81970658044519e-103,-1.20606193706601,0.189,0.328,1.50060169278743e-98,"OPTN"
8.88478356102409e-103,0.412421742270372,0.873,0.76,1.70498996536052e-98,"MRPS26"
2.35992369113336e-102,0.484131089031431,0.758,0.593,4.52869356328492e-98,"RPUSD3"
4.71564822923919e-102,-0.286505016780742,0.993,0.996,9.04932895191001e-98,"HLA-A"
1.47383014792865e-100,-0.664799471037898,0.299,0.452,2.82828005387509e-96,"DDIT4"
2.1335347554109e-100,0.862036051641292,0.407,0.241,4.09425319563352e-96,"CEBPD"
2.72410549643723e-100,0.299115996106582,0.995,0.987,5.22755844766304e-96,"HSP90AA1"
3.95777096695171e-100,0.308823717514618,0.97,0.923,7.59496248558033e-96,"EIF3J"
4.14492620599257e-100,0.477935062486648,0.829,0.681,7.95411338929975e-96,"RP6-159A1.4"
4.91539524691538e-100,-1.20209047053217,0.181,0.318,9.43264347883061e-96,"C19orf38"
1.32803176661605e-99,0.363169679740893,0.907,0.818,2.5484929601362e-95,"COA4"
1.58528557509973e-99,0.383702846608792,0.88,0.772,3.04216301861639e-95,"MKKS"
2.65559165209395e-99,0.488721164698982,0.763,0.611,5.0960803803683e-95,"VAT1"
3.84751197803529e-99,-0.332404816203906,0.959,0.966,7.38337548584973e-95,"HLA-C"
2.14904484618605e-98,0.373228827125855,0.893,0.787,4.12401705983104e-94,"MRPL55"
4.09525546796577e-98,-1.9080329932638,0.051,0.154,7.85879524302631e-94,"BIRC3"
4.3230949803734e-98,0.381679500240529,0.894,0.798,8.29601926733656e-94,"STRA13"
9.43810263532251e-98,-0.344668256578994,0.947,0.954,1.81117189571839e-93,"TMEM123"
1.10596571690034e-97,0.270603424370409,0.984,0.961,2.12234821073176e-93,"PRDX5"
2.7366234871089e-97,0.344783595685679,0.924,0.848,5.25158047176199e-93,"PDCD2"
2.90647523761628e-97,0.427542099559026,0.814,0.673,5.57752598098563e-93,"SIGMAR1"
3.66491749149405e-97,0.30704656427161,0.958,0.908,7.03297666617709e-93,"PHPT1"
6.10086276550407e-96,-0.479546015454598,0.719,0.782,1.17075556470023e-91,"RNF130"
1.61223017994752e-95,0.564535123720511,0.664,0.484,3.09386971531929e-91,"TFRC"
2.31194747890014e-95,0.309861492180997,0.956,0.89,4.43662721200937e-91,"ZC3H15"
2.47574764315671e-95,-0.766677705599019,0.409,0.54,4.75095972721773e-91,"GCSAML"
5.02710661568559e-95,-0.603558223464886,0.611,0.709,9.64701759550066e-91,"ELMSAN1"
5.58428763128705e-95,-0.889960361812647,0.339,0.467,1.07162479644398e-90,"SPTBN1"
5.6990986989274e-95,0.254250892602245,0.985,0.962,1.09365704032417e-90,"EIF2S2"
8.56494575673207e-95,0.452436256349417,0.77,0.614,1.64361309071688e-90,"GPATCH4"
4.74795519408126e-94,-1.66866670180368,0.074,0.184,9.11132601744193e-90,"IL18R1"
5.00151347155837e-94,0.540122747783227,0.65,0.476,9.59790435192051e-90,"GAR1"
5.6134078002785e-94,0.336385186341508,0.931,0.855,1.07721295687344e-89,"CYCS"
1.54375971816613e-92,0.256070752649492,0.987,0.96,2.96247489916081e-88,"C17orf89"
2.67119714569519e-92,-1.06540081724553,0.194,0.332,5.12602732258907e-88,"PPP1R14A"
2.30627796285036e-91,-1.7402852555863,0.069,0.173,4.42574741070984e-87,"MPZL3"
4.30193597221167e-91,0.29263095410684,0.975,0.929,8.25541513067419e-87,"NDUFAB1"
1.249015456418e-90,-0.279547542191142,0.98,0.986,2.39686066086613e-86,"CALM2"
3.53031290664863e-90,0.897753495698295,0.282,0.137,6.77467046785873e-86,"TLCD1"
2.13733935949279e-89,0.444400207351795,0.764,0.616,4.10155423086667e-85,"TMEM126A"
