"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.152609709428e-152,0.34805935039627,0.934,0.874,1.75638580323923e-147,"1","C9orf142"
6.8501180634765e-150,0.28431666156732,1,0.999,1.31453765638114e-145,"1","MIF"
8.0990211389761e-150,0.263527228757895,0.986,0.959,1.55420215656951e-145,"1","HNRNPDL"
1.72305165902826e-148,0.776015428678895,0.541,0.39,3.30653613367523e-144,"1","KRT18"
1.76321955826342e-147,0.566398634968452,0.667,0.518,3.38361833230751e-143,"1","ATAD2"
1.77686216694518e-147,0.346846550170603,0.913,0.847,3.4097984983678e-143,"1","MAGOH"
4.69306331334658e-147,0.853254535812651,0.453,0.302,9.00598849831208e-143,"1","ISYNA1"
5.33709391817919e-146,0.288950533578039,0.977,0.945,1.02418832289859e-141,"1","EIF5"
6.60476872980266e-146,0.623342341791283,0.577,0.418,1.26745511924913e-141,"1","TCEAL3"
1.57645385250123e-145,0.58985993299368,0.641,0.497,3.02521494294987e-141,"1","RNASEH2A"
3.45767313242756e-143,0.670756489893643,0.562,0.415,6.6352747411285e-139,"1","CENPK"
1.12137880942089e-142,0.489806145747799,0.727,0.575,2.15192593527869e-138,"1","KIAA0125"
1.70937804931479e-142,0.411604087922457,0.835,0.731,3.28029647663508e-138,"1","MGST3"
1.12188494787341e-141,0.426746549589432,0.836,0.727,2.15289721496906e-137,"1","DCK"
6.87298041989652e-141,0.254571536660238,0.986,0.973,1.31892494257814e-136,"1","C20orf24"
1.15681189145391e-140,0.443567711854996,0.825,0.727,2.21992201970006e-136,"1","CMAS"
1.82597764222458e-139,0.565449217414515,0.691,0.565,3.50405109542896e-135,"1","CSRP1"
1.19228605002731e-138,0.98225620016698,0.319,0.184,2.28799693000241e-134,"1","ESCO2"
4.32643350005287e-138,0.499898077723506,0.749,0.627,8.30242588660145e-134,"1","PPM1F"
5.51152242534613e-137,0.50796047102379,0.696,0.55,1.05766115342392e-132,"1","LPXN"
8.59487981827892e-136,0.366711103164097,0.89,0.828,1.64935743712772e-131,"1","ANAPC5"
9.05989344898793e-135,0.719033837192849,0.492,0.343,1.73859355286078e-130,"1","BTG3"
1.27349432462951e-134,0.836892160782025,0.409,0.268,2.44383560896403e-130,"1","FANCG"
5.29681217996916e-134,0.374759482722511,0.888,0.812,1.01645825733608e-129,"1","BCKDK"
2.93222345954731e-133,0.288453234995687,0.956,0.919,5.62693681887129e-129,"1","AKR1A1"
5.11307042041674e-132,0.26024974077678,0.98,0.963,9.81198213677973e-128,"1","ANAPC11"
1.50872984506107e-131,0.340881347230827,0.908,0.839,2.89525257267219e-127,"1","TCP1"
3.43726705925636e-131,0.610662557059654,0.569,0.429,6.59611548671296e-127,"1","ACAA2"
5.50166368259205e-130,0.70855292901644,0.486,0.344,1.05576926068942e-125,"1","ATP2B1"
6.99312138125972e-129,0.47907871144843,0.733,0.632,1.34197999306374e-124,"1","PSMD11"
9.52716476186152e-129,0.270665102963394,0.976,0.951,1.82826291780123e-124,"1","KPNB1"
2.03454486044029e-128,0.253604953613221,0.979,0.959,3.90429158718492e-124,"1","TMEM14B"
2.12969124929847e-128,0.539647353004294,0.679,0.547,4.08687750740377e-124,"1","ITGB3BP"
4.24347703425827e-128,0.551988191137587,0.6,0.453,8.14323242874162e-124,"1","ACAT2"
5.25145737311459e-128,0.283716148582918,0.964,0.938,1.00775466990069e-123,"1","MRPL11"
1.06459925327337e-127,0.452094658040982,0.623,0.474,2.0429659670316e-123,"1","LTB"
1.78689897585357e-127,0.274332544683439,0.96,0.93,3.429059134663e-123,"1","CLTA"
9.02795746319563e-127,0.896507392063843,0.337,0.205,1.73246503718724e-122,"1","RAD54L"
1.6962674148017e-125,0.302377473107477,0.926,0.88,3.25513716900447e-121,"1","PIN1"
3.97360868205887e-125,0.282849764528605,0.973,0.943,7.62535506087097e-121,"1","VKORC1"
5.06048790450132e-125,0.405389463535879,0.814,0.706,9.71107628873803e-121,"1","SQLE"
1.03291914324811e-124,0.447713001131516,0.792,0.693,1.98217183589312e-120,"1","TMX1"
1.05385564131194e-124,0.31184185416718,0.923,0.871,2.02234897567762e-120,"1","PNKD"
3.21025192519785e-124,0.278524423033272,0.954,0.916,6.16047344445468e-120,"1","FIBP"
1.5845024326498e-123,0.383562665524399,0.836,0.743,3.04066016825496e-119,"1","CLN6"
7.28953509070116e-123,0.269657833036732,0.969,0.94,1.39886178390555e-118,"1","HNRNPF"
9.05986989257879e-123,0.385536755472966,0.835,0.736,1.73858903238587e-118,"1","SMC2"
4.02795013150475e-122,0.48569403664607,0.715,0.6,7.72963630235762e-118,"1","AKR7A2"
6.88856552638915e-122,0.5741308738747,0.611,0.476,1.32191572451408e-117,"1","CARHSP1"
1.31191352734048e-121,0.290361861740013,0.926,0.862,2.51756205896638e-117,"1","UBE2I"
1.37736319281879e-121,0.422084807248177,0.792,0.691,2.64315996701925e-117,"1","UFD1L"
2.27081778406009e-121,0.545347273622052,0.61,0.46,4.35769932761131e-117,"1","GPAT3"
3.02955965502955e-121,0.367279890097606,0.875,0.788,5.8137249780017e-117,"1","POLE4"
3.08037838662481e-119,0.84099448712516,0.328,0.2,5.91124612393302e-115,"1","PKMYT1"
1.73966037051336e-118,0.312013530973518,0.925,0.869,3.33840825101514e-114,"1","ARF6"
5.05773938009052e-118,0.517882442014283,0.668,0.548,9.7058018703937e-114,"1","WDR54"
5.23829382877841e-118,0.251368317388088,0.974,0.95,1.00522858574258e-113,"1","MORF4L1"
5.95271499645746e-118,0.254279549488624,0.978,0.961,1.14232600782019e-113,"1","NDUFAB1"
3.49853755425821e-117,0.295411967907037,0.935,0.891,6.7136935666215e-113,"1","BAX"
4.73921325274345e-117,0.254234073125908,0.971,0.935,9.09455023201469e-113,"1","NCF4"
8.19534650415923e-117,0.557531251809507,0.597,0.473,1.57268699414816e-112,"1","GCLM"
1.68812983517146e-116,0.772644160684783,0.409,0.276,3.23952115369404e-112,"1","PAK1"
4.50228496007603e-116,0.296250724927099,0.966,0.931,8.63988483838591e-112,"1","HSPB1"
8.15776170640729e-115,0.612439504861996,0.55,0.412,1.56547447145956e-110,"1","HLA-DQA2"
4.03742596838136e-114,0.343082923110207,0.917,0.859,7.74782043332383e-110,"1","TAOK3"
1.4132587790099e-113,0.68327249417236,0.424,0.288,2.71204359691999e-109,"1","IFI16"
1.92455058799139e-113,0.346191291510359,0.865,0.79,3.69321257835547e-109,"1","MAD2L2"
2.93172162868131e-113,0.527374122443105,0.622,0.494,5.62597380543943e-109,"1","CCP110"
5.97987775922164e-112,0.373095905338481,0.847,0.757,1.14753854199463e-107,"1","XRCC5"
1.9762625082321e-111,0.470546295290303,0.684,0.555,3.7924477532974e-107,"1","FADS1"
4.53888421230527e-111,0.64088434306845,0.519,0.392,8.71011880341382e-107,"1","FAF1"
7.57953625938876e-111,0.720754847400448,0.441,0.308,1.4545130081767e-106,"1","PRIM1"
9.64798023839153e-111,0.806219996117918,0.358,0.231,1.85144740774734e-106,"1","ABI2"
2.163294703126e-110,0.66169771002172,0.483,0.353,4.1513625352988e-106,"1","TMEM237"
1.28243991039767e-109,0.275155568962389,0.943,0.91,2.46100218805313e-105,"1","DGCR6L"
1.71823247547861e-109,0.4550173681464,0.704,0.586,3.29728812044346e-105,"1","TSEN34"
2.34754565021568e-109,0.343483797432747,0.859,0.776,4.50494010276389e-105,"1","TFDP1"
7.06039303275121e-109,0.56503696197521,0.569,0.438,1.35488942298496e-104,"1","BRCA1"
9.01294414677936e-109,0.298382108032659,0.921,0.871,1.72958398176696e-104,"1","NDUFV2"
1.08067683068129e-108,0.446229274443599,0.688,0.573,2.0738188380774e-104,"1","SLC3A2"
1.75814202748619e-108,0.69296450947753,0.45,0.318,3.37387455074599e-104,"1","POLD3"
2.34972978810651e-108,0.64762935912219,0.424,0.294,4.50913146337638e-104,"1","SPC25"
7.23154431748085e-108,0.305820870882376,0.915,0.84,1.38773335452457e-103,"1","CACYBP"
7.32306743227144e-108,0.343341074200527,0.87,0.8,1.40529664025289e-103,"1","TNFRSF1A"
2.55152523209626e-107,0.362608460218205,0.808,0.72,4.89637692039273e-103,"1","SAC3D1"
1.10318999050128e-106,0.380168897962618,0.691,0.556,2.11702159177197e-102,"1","PDLIM1"
1.48663771454718e-106,0.709927242940608,0.44,0.314,2.85285777421604e-102,"1","BRCA2"
1.51125473194135e-106,0.781251709465348,0.371,0.247,2.90009783059545e-102,"1","RBPMS"
2.42636119669112e-106,0.70130411662292,0.387,0.254,4.65618713645026e-102,"1","WDR76"
3.65666098081655e-106,0.686468200721891,0.432,0.303,7.01713242218695e-102,"1","DSCC1"
3.94780968019998e-106,0.466433426025638,0.706,0.607,7.57584677630376e-102,"1","PSMD3"
1.12770905497832e-105,0.844101872459586,0.327,0.207,2.1640736765034e-101,"1","LRRCC1"
6.06069112935506e-105,0.393110116274177,0.768,0.663,1.16304662772324e-100,"1","SCCPDH"
2.77961196679939e-104,0.330759996722024,0.891,0.821,5.33407536428803e-100,"1","MEAF6"
7.13128261493143e-104,0.378792086780589,0.816,0.74,1.36849313380534e-99,"1","UBA2"
5.58845097178209e-103,0.421905301724963,0.789,0.706,1.07242374148498e-98,"1","CEBPA"
5.94097085287819e-103,0.463862974900266,0.671,0.556,1.14007230666732e-98,"1","HAUS1"
1.6198156262033e-102,0.323048526912635,0.81,0.672,3.10842618668413e-98,"1","H2AFX"
3.29482355553798e-102,0.34591870631096,0.843,0.765,6.32276640307739e-98,"1","THAP7"
5.82082881863201e-102,0.553344104441662,0.53,0.394,1.11701705029548e-97,"1","HLA-DQA1"
8.27543850873779e-102,0.754031474177949,0.384,0.262,1.58805664982678e-97,"1","RBBP8"
1.4704512497199e-101,0.773659417908662,0.368,0.248,2.82179594821249e-97,"1","REC8"
2.6917517051489e-101,0.577582062454461,0.536,0.407,5.16547152218074e-97,"1","SMIM24"
9.04913081199715e-101,0.356294878893753,0.837,0.754,1.73652820282225e-96,"1","REXO2"
9.25661080428671e-101,0.300305421094419,0.707,0.532,1.77634361334262e-96,"1","CCNA2"
3.71326609800375e-100,0.272726144403265,0.925,0.866,7.12575764206919e-96,"1","RHEB"
5.30103307411514e-100,0.703014818006917,0.417,0.293,1.0172682469227e-95,"1","C4orf27"
1.2214945286056e-99,0.787873459182256,0.341,0.222,2.34404800039416e-95,"1","CDK2"
6.61085064492915e-99,0.354590659908621,0.839,0.763,1.2686222387619e-94,"1","PSMD14"
6.79817588049979e-99,0.962461988620237,0.271,0.163,1.30456995146791e-94,"1","CNFN"
6.98549518314664e-99,0.475603223555745,0.639,0.521,1.34051652564584e-94,"1","HIRIP3"
9.75072626406105e-99,0.33388086398379,0.829,0.749,1.87116437007332e-94,"1","C14orf1"
9.92247330019242e-99,0.684920082105077,0.404,0.281,1.90412262630693e-94,"1","DSN1"
1.3440022374962e-98,0.568971526257006,0.545,0.423,2.5791402937552e-94,"1","AAED1"
6.85856009825951e-98,0.340662181901601,0.845,0.763,1.316157682856e-93,"1","VDAC3"
9.94801649529996e-98,0.75565695204419,0.313,0.197,1.90902436544806e-93,"1","MFGE8"
4.02779538493027e-96,0.309828140442303,0.863,0.776,7.72933934368119e-92,"1","CENPW"
4.64476854090684e-96,0.362695046942208,0.854,0.776,8.91331083000023e-92,"1","KNOP1"
7.07648690396195e-96,0.496155313906757,0.495,0.368,1.3579778368703e-91,"1","BNIP3"
2.22976451394748e-95,0.516576434211598,0.612,0.498,4.27891810226521e-91,"1","NUBP1"
2.30684076926286e-95,0.385832052268227,0.773,0.674,4.42682743621543e-91,"1","TCEAL4"
3.11150928420984e-95,0.432415580026269,0.679,0.567,5.97098631639869e-91,"1","KLHDC2"
7.36736408095084e-95,0.781957881700162,0.345,0.231,1.41379716713447e-90,"1","TIGAR"
9.34467956865619e-95,0.327359074249989,0.818,0.736,1.79324400922512e-90,"1","UQCRC1"
1.14359182081917e-94,0.416223645084595,0.721,0.618,2.19455270415198e-90,"1","TSTD1"
2.03383405318313e-94,0.460353859363351,0.631,0.514,3.90292754805843e-90,"1","FLOT1"
2.18111368876889e-94,0.380035847937166,0.763,0.669,4.18555716874751e-90,"1","CCDC167"
5.50645914799333e-94,0.548724426229612,0.508,0.385,1.05668951049992e-89,"1","DPYSL2"
9.08516500246698e-94,0.638829128705168,0.477,0.354,1.74344316397341e-89,"1","UHRF1"
3.18368697151623e-93,0.755810039443463,0.398,0.281,6.10949529833965e-89,"1","LKAAEAR1"
5.31105664834978e-93,0.377166552992731,0.764,0.678,1.01919177081832e-88,"1","RFC1"
7.90107496807323e-93,0.259378428913869,0.934,0.887,1.51621628637325e-88,"1","PRDX2"
1.5071503286865e-92,0.644909416922049,0.448,0.328,2.89222148074939e-88,"1","SPNS3"
1.88990525518022e-92,0.577473379317114,0.503,0.383,3.62672818469084e-88,"1","PHTF1"
4.90873589248345e-92,0.35825344038414,0.813,0.726,9.41986417767574e-88,"1","RNF138"
6.73021947922016e-92,0.398728561666086,0.567,0.426,1.29152911806235e-87,"1","GFI1B"
6.90969697201285e-92,0.267074521885558,0.904,0.839,1.32597084892927e-87,"1","MYL12B"
9.34997341764607e-92,0.387464127372762,0.739,0.649,1.79425989884628e-87,"1","TPGS2"
4.15822538947215e-91,0.355953300161677,0.767,0.677,7.97963452239705e-87,"1","SCAMP2"
5.89921097898741e-91,0.256016550922053,0.933,0.887,1.13205858686768e-86,"1","MTCH2"
2.43002671553393e-90,0.360946233941935,0.79,0.709,4.66322126710962e-86,"1","PITHD1"
1.5191531375344e-89,0.546922086776838,0.532,0.416,2.91525487092852e-85,"1","TMEM38B"
2.97179095554071e-89,0.66229024194711,0.413,0.297,5.70286684368262e-85,"1","EIF2AK2"
3.79763166592132e-89,0.281363267410097,0.89,0.838,7.28765516690301e-85,"1","PSMB6"
1.71605258751332e-88,0.396952405531038,0.623,0.507,3.29310491543805e-84,"1","INSIG1"
2.52164808430185e-88,0.277411118950367,0.91,0.859,4.83904267377525e-84,"1","NDUFA6"
2.97241202208558e-88,0.78677111875723,0.279,0.172,5.70405867038223e-84,"1","DMC1"
3.96458457594623e-88,0.283600169145365,0.888,0.832,7.60803780124082e-84,"1","TMEM14C"
9.91622127000775e-88,0.469963900530523,0.633,0.534,1.90292286171449e-83,"1","SMC1A"
3.16625392587238e-87,0.495366501848634,0.555,0.437,6.0760412837491e-83,"1","PTPRE"
7.44593285453764e-87,0.782769708530908,0.317,0.208,1.42887451478577e-82,"1","ZNF367"
1.76588984187989e-86,0.492614072078432,0.617,0.51,3.3887426065675e-82,"1","COMMD4"
1.91311449724775e-86,0.465987616263134,0.626,0.515,3.67126672021843e-82,"1","TXNDC9"
2.21591934894527e-86,0.466696666151153,0.645,0.547,4.25234923062598e-82,"1","ZDHHC6"
7.66233709051986e-86,0.402905914068523,0.682,0.577,1.47040248767076e-81,"1","NFATC2IP"
9.29347892294836e-86,0.26257348204599,0.898,0.843,1.78341860531379e-81,"1","GHITM"
1.1642862208126e-85,0.578883747078445,0.457,0.341,2.23426525773939e-81,"1","CNP"
4.10085960919753e-85,0.34958814458088,0.785,0.691,7.86954959005005e-81,"1","DPY30"
1.21514102909741e-84,0.539305095816722,0.497,0.383,2.33185563483793e-80,"1","RRM1"
2.93320349876795e-84,0.545221237173693,0.49,0.374,5.6288175141357e-80,"1","LMF2"
3.28208539216327e-84,0.46646211681467,0.619,0.516,6.29832186756132e-80,"1","APITD1"
1.51500263035617e-83,0.439461466267838,0.662,0.556,2.9072900476535e-79,"1","TSEN15"
6.10302009302284e-83,0.304832067351655,0.835,0.759,1.17116955585108e-78,"1","MRPL27"
7.4326540565405e-83,0.573999837508528,0.393,0.276,1.42632631345012e-78,"1","SOCS3"
7.64068932541684e-83,0.372814843986741,0.724,0.625,1.46624828154749e-78,"1","CEP57"
2.77890080967169e-82,0.558894468949294,0.515,0.405,5.33271065375998e-78,"1","ATAD5"
3.14129252338331e-82,0.636239125700701,0.43,0.319,6.02814035237257e-78,"1","ATP2A1-AS1"
7.80457928868574e-82,0.494983164707684,0.577,0.467,1.49769876549879e-77,"1","SORBS3"
8.58591111119401e-82,0.490839150155418,0.549,0.433,1.64763634223813e-77,"1","CHAF1A"
1.16493725257265e-81,0.42211537367914,0.649,0.541,2.23551458768691e-77,"1","MCM3"
1.72363100809476e-81,0.838283652810499,0.265,0.168,3.30764790453385e-77,"1","MELK"
1.94967822738287e-81,0.298705491350298,0.767,0.673,3.74143251834774e-77,"1","MRPL16"
3.64781790114653e-81,0.682754703845113,0.377,0.271,7.0001625523002e-77,"1","CEP78"
5.86009184351247e-81,0.275782435827198,0.87,0.779,1.12455162477004e-76,"1","DTYMK"
7.37485401882939e-81,0.270605551745358,0.887,0.82,1.41523448621336e-76,"1","RCN2"
1.16885184767219e-80,0.363048170022991,0.761,0.669,2.24302669568294e-76,"1","COMMD3"
4.12994714249049e-80,0.26839028836828,0.883,0.834,7.92536856643925e-76,"1","CLTB"
7.73390140630853e-80,0.677422711820384,0.376,0.266,1.48413567987061e-75,"1","BAALC"
1.69465432455381e-79,0.328862328403623,0.794,0.728,3.25204164881876e-75,"1","BLOC1S2"
2.48639419807507e-79,0.285932704094835,0.873,0.802,4.77139046610606e-75,"1","RAB10"
3.02537512484113e-79,0.766987586051405,0.287,0.186,5.80569486457012e-75,"1","HIST2H2AC"
3.31476357579447e-79,0.389905543068187,0.723,0.629,6.36103130194959e-75,"1","LCMT1"
4.01083678851785e-79,0.335427918342375,0.809,0.735,7.69679579716576e-75,"1","MRPL40"
4.51710650526335e-79,0.285090374990104,0.876,0.818,8.66832738360036e-75,"1","GNA15"
4.73359044458479e-79,0.589831917077082,0.411,0.299,9.08376006315822e-75,"1","HEXB"
9.15715090140473e-79,0.388336119167106,0.713,0.628,1.75725725797957e-74,"1","OSGEP"
1.53102314111185e-78,0.66506643769567,0.359,0.252,2.93803340779364e-74,"1","RFC5"
2.92944287738978e-78,0.332571136502453,0.771,0.69,5.62160088171099e-74,"1","FDPS"
4.48188277970858e-78,0.406354120333894,0.691,0.597,8.60073305426077e-74,"1","POLR2J3"
5.31402117912925e-78,0.292621689064325,0.865,0.809,1.0197606642749e-73,"1","TPRKB"
6.48426426414713e-78,0.316600361557002,0.771,0.688,1.24433031228983e-73,"1","WDR1"
1.20908185345258e-77,0.775322384482011,0.335,0.233,2.3202280767755e-73,"1","AC011043.1"
2.39632187749662e-77,0.465468235252675,0.572,0.461,4.59854168291602e-73,"1","AKR1B1"
1.35672168691797e-76,0.503810130232261,0.53,0.426,2.60354891719559e-72,"1","UNK"
7.71782335033012e-76,0.386927319880223,0.636,0.524,1.48105030092835e-71,"1","PMAIP1"
1.05221200007509e-75,0.58702032684309,0.369,0.261,2.0191948281441e-71,"1","TMEM98"
2.80167425813402e-75,0.373549937353073,0.69,0.597,5.37641290135919e-71,"1","DYNLT1"
3.50189716432203e-75,0.41816023680791,0.62,0.519,6.72014065833398e-71,"1","ANXA7"
5.64297185740487e-75,0.339488153221394,0.756,0.674,1.082886299436e-70,"1","RBBP7"
7.57653636399326e-75,0.339910750350604,0.751,0.664,1.45393732825031e-70,"1","PAFAH1B3"
1.2023789414066e-74,0.536834603036141,0.453,0.348,2.30736518855926e-70,"1","MND1"
2.24284722942512e-74,0.314129236481989,0.744,0.641,4.30402383326681e-70,"1","SNCA"
5.63940185116407e-74,0.861663655189073,0.259,0.167,1.08220121523839e-69,"1","NPM2"
9.97988474401091e-74,0.51673463277698,0.473,0.358,1.91513988237569e-69,"1","MCM5"
2.26300767015722e-73,0.296970731430155,0.851,0.786,4.34271171903171e-69,"1","RBBP4"
2.55391001675137e-73,0.403199025774076,0.639,0.538,4.90095332214588e-69,"1","THOC6"
2.73529073287704e-73,0.307479466637338,0.805,0.714,5.24902291639103e-69,"1","CBR1"
3.74649551303639e-73,0.751985521676064,0.255,0.162,7.18952488951683e-69,"1","MAP1A"
1.05955256947084e-72,0.295377540073267,0.809,0.737,2.03328138081455e-68,"1","ZNF511"
2.04734417919401e-72,0.269441321602487,0.82,0.734,3.9288534798733e-68,"1","TGFB1"
2.26514609927942e-72,0.327204414789677,0.803,0.728,4.34681536451721e-68,"1","PSMG2"
4.36139899113058e-72,0.459924655355316,0.559,0.452,8.36952466397959e-68,"1","HADH"
4.8129005153639e-72,0.452690290342583,0.568,0.46,9.23595608898332e-68,"1","ARL6IP6"
8.11626114461662e-72,0.461472707687464,0.582,0.493,1.55751051365193e-67,"1","SECISBP2"
5.33178346647283e-71,0.388209828583151,0.669,0.576,1.02316924721614e-66,"1","FERMT3"
7.26489658514817e-71,0.348145846998997,0.724,0.641,1.39413365468993e-66,"1","SMAD2"
8.03500134113258e-71,0.640524405674957,0.313,0.211,1.54191675736334e-66,"1","CTNNAL1"
1.13090398608798e-70,0.282106711037238,0.845,0.781,2.17020474930283e-66,"1","PRKDC"
1.35679094730023e-70,0.256278859620153,0.879,0.823,2.60368182786914e-66,"1","TMBIM4"
1.58524820461603e-70,0.269111803748811,0.885,0.814,3.04209130465816e-66,"1","CD34"
2.73566388003795e-70,0.550542639278317,0.433,0.331,5.24973898579282e-66,"1","NRM"
3.5071663187728e-70,0.462817980935015,0.533,0.429,6.730252165725e-66,"1","TP53I13"
4.28106726434856e-70,0.270401447099093,0.894,0.838,8.21536808028489e-66,"1","SMS"
1.15841336370214e-69,0.429914333321799,0.618,0.516,2.2229952449444e-65,"1","NSMCE4A"
1.42212413612857e-69,0.455827287423166,0.55,0.448,2.72905621723073e-65,"1","ACOT7"
4.83418437318019e-69,0.628309215570355,0.335,0.235,9.27679981213278e-65,"1","DDB2"
6.05318903430298e-69,0.479822121715825,0.565,0.475,1.16160697568274e-64,"1","RHBDD3"
2.15541404128116e-68,0.256558429660642,0.875,0.823,4.13623954521855e-64,"1","CDC37"
3.59009770614427e-68,0.455883006832273,0.531,0.428,6.88939749809086e-64,"1","ILK"
4.5885270279806e-68,0.691103317234864,0.305,0.212,8.80538336669478e-64,"1","RP11-452F19.3"
9.33501135986693e-67,0.544398978276727,0.433,0.33,1.79138867995846e-62,"1","MCM10"
9.53895494441675e-67,0.42386796936095,0.58,0.482,1.83052545383357e-62,"1","ZNF672"
2.90969190453875e-66,0.358039062781857,0.727,0.65,5.58369876480987e-62,"1","ADA"
3.91408511588084e-66,0.599858168393915,0.288,0.192,7.51112933737533e-62,"1","ARRDC3"
4.74858180534059e-66,0.252492187461507,0.905,0.857,9.11252848444859e-62,"1","PPIG"
8.34757323778103e-66,0.307435269997716,0.775,0.706,1.60189930433018e-61,"1","MED4"
1.25612795818823e-65,0.586865138741215,0.358,0.259,2.41050955176322e-61,"1","CAST"
1.25693250707627e-65,0.36151198267296,0.714,0.623,2.41205348107936e-61,"1","NMI"
1.58399853317387e-65,0.529512395814709,0.417,0.315,3.03969318516066e-61,"1","TSPAN5"
6.69390769542164e-65,0.345563866668033,0.706,0.628,1.28456088675141e-60,"1","SLC25A1"
1.11361789977848e-64,0.402423321086367,0.615,0.525,2.13703274967491e-60,"1","POP5"
1.32670463432332e-64,0.498000446644172,0.497,0.399,2.54594619326644e-60,"1","FAM92A1"
1.62116757448773e-64,0.367280311923822,0.637,0.545,3.11102057544195e-60,"1","PDLIM7"
2.34877611939915e-64,0.497455170551467,0.461,0.357,4.50730137312696e-60,"1","HLA-DMB"
2.4464186388447e-64,0.524779813967889,0.445,0.346,4.69467736794299e-60,"1","SNX10"
3.03575105817227e-64,0.504201420283651,0.454,0.352,5.82560628063259e-60,"1","CCPG1"
5.00537675818061e-64,0.385336730250002,0.487,0.382,9.60531799894858e-60,"1","MLLT11"
7.61778690778527e-64,0.743839211748372,0.274,0.186,1.46185330760399e-59,"1","LIG1"
8.19364098368142e-64,0.696628009586515,0.291,0.2,1.57235970476846e-59,"1","CD79B"
1.01321779070132e-63,0.586934611387361,0.321,0.223,1.94436494035583e-59,"1","OPTN"
1.0474832350348e-63,0.337093083057303,0.737,0.654,2.01012032803178e-59,"1","DRG1"
