"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
7.8704913441588e-266,-3.09149235902962,0.031,0.201,1.51034728894407e-261,"CALHM2"
2.82147116107193e-265,0.508704267431645,0.962,0.877,5.41440315809702e-261,"TMEM160"
3.06639758060703e-265,0.353604901190232,0.998,0.992,5.8844169571849e-261,"PRELID1"
6.01669391704257e-265,0.532503185415445,0.965,0.891,1.15460356268047e-260,"TMED9"
8.32638777039501e-265,0.587047610593247,0.937,0.825,1.5978338131388e-260,"MLEC"
2.12605990495807e-264,-2.56958315728783,0.053,0.239,4.07990895761453e-260,"JAML"
4.96721686159302e-263,-3.34605799099886,0.023,0.182,9.532089157397e-259,"ALOX5"
3.33200483065167e-262,-0.565573889484123,1,1,6.39411727002056e-258,"RPL36A"
3.31381362238095e-261,0.518902751222877,0.959,0.879,6.35920834134904e-257,"NME4"
2.88489562717315e-259,0.328115842971861,0.998,0.989,5.53611470854528e-255,"NEDD8"
3.45341621181996e-258,1.04760130768893,0.597,0.317,6.6271057104825e-254,"MFSD12"
6.91882639280959e-257,-0.548919549855173,0.903,0.94,1.32772278478016e-252,"ROMO1"
5.41873146430224e-256,-0.343773906095088,0.999,0.998,1.0398545679996e-251,"POLR2L"
3.41205309471716e-255,-1.15393570734593,0.453,0.632,6.54772988876224e-251,"ETV6"
5.05824704435981e-255,-1.40806635562871,0.266,0.491,9.70677607812647e-251,"IQGAP1"
1.10046819280041e-253,0.469840904090416,0.983,0.94,2.11179846198399e-249,"MYDGF"
2.8679581590756e-252,-4.22707647022863,0.009,0.145,5.50361170726607e-248,"LY96"
6.47118106831049e-251,0.459725100569855,0.966,0.904,1.24181964700878e-246,"MRPL11"
2.40027431994598e-250,-1.06779234871896,0.596,0.747,4.60612641997634e-246,"NFKBIA"
